ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2006,15.99,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2007,9.58,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2008,5.99,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2009,9.49,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2010,-1.56,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2011,6.91,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2012,7.32,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2013,10.62,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2014,5.41,Currency: PRY - Guarani (PYG) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2015,-1.77,Currency: PRY - Guarani (PYG) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2017,-0.7,Currency: PRY - Guarani (PYG) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Integrada de Hogares,Occupation (ISCO-08): Total,1990,33.95,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main city or metropolitan area
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Integrada de Hogares,Occupation (ISCO-08): Total,1995,7.23,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Integrada de Hogares,Occupation (ISCO-08): Total,1997,0.95,Currency: PRY - Guarani (PYG) | Time unit: Per hour | Job coverage: Main job currently held,"Repository: SEDLAC (CEDLAS and The World Bank) | Data reference period: Noncalendar year | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Integrada de Hogares,Occupation (ISCO-08): Total,2001,8.99,Currency: PRY - Guarani (PYG) | Time unit: Per hour | Job coverage: Main job currently held,Repository: SEDLAC (CEDLAS and The World Bank) | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Romania,Gender wage gap by occupation (%),ROU - ES - Enquête sur le Coût de la Main-d'oeuvre,Occupation (ISCO-08): Total,2018,1.57,Currency: ROU - Romanian leu (RON) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Russian Federation,Gender wage gap by occupation (%),RUS - ES - Establishments sample survey on employees' wages by occupation,Occupation (ISCO-08): Total,2015,24.42,Currency: RUS - Russian ruble (RUB) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas"
Russian Federation,Gender wage gap by occupation (%),RUS - ES - Establishments sample survey on employees' wages by occupation,Occupation (ISCO-08): Total,2017,25.29,Currency: RUS - Russian ruble (RUB) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas"
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2000,8.15,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2001,9.09,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2002,19.33,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2004,0,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2005,5.88,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2006,-6.25,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2007,5.56,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2008,5.56,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2009,0,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2010,0,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2011,0,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2012,0,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2013,-5.26,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
El Salvador,Gender wage gap by occupation (%),SLV - HS - Encuesta de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2014,-5.26,Currency: SLV - United States dollar (USD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Suriname,Gender wage gap by occupation (%),SUR - HIES - Household Income and Expenditure Survey,Occupation (ISCO-08): Total,1999,6.18,Currency: SUR - Surinam guilder (SRG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main city or metropolitan area
Slovakia,Gender wage gap by occupation (%),SVK - ES - Annual Structure of Earnings Survey,Occupation (ISCO-08): Total,2010,19.66,Currency: SVK - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Gender wage gap by occupation (%),SVK - ES - Annual Structure of Earnings Survey,Occupation (ISCO-08): Total,2014,19.66,Currency: SVK - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Gender wage gap by occupation (%),SVK - ES - Annual Structure of Earnings Survey,Occupation (ISCO-08): Total,2015,19.1,Currency: SVK - Euro (EUR) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Thailand,Gender wage gap by occupation (%),THA - LFS - Labour force survey,Occupation (ISCO-08): Total,2016,-21.57,Currency: THA - Baht (THB) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Third quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Ukraine,Gender wage gap by occupation (%),"UKR - ES - Survey on wages of employees by gender, age, education and occupational group",Occupation (ISCO-08): Total,2016,20.34,Currency: UKR - Hryvnia (UAH) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas"
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1989,22.22,Currency: URY - New Uruguayan Peso (UYN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1992,21.82,Currency: URY - New Uruguayan Peso (UYN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1995,16.32,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour | Break in series: New or revalued currency,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1996,14.94,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1997,13.29,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,1998,14.68,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2000,9.66,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2001,10.1,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2002,7.4,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2003,13.19,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2004,9.31,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2005,11.13,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Urban areas only
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2006,11.71,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2007,11.02,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2008,15.54,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2009,15.46,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2010,12.94,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2011,9.19,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2012,8.59,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2013,10.01,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2014,8.62,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Uruguay,Gender wage gap by occupation (%),URY - LFS - Encuesta Continua de Hogares,Occupation (ISCO-08): Total,2018,18.9,Currency: URY - Uruguayan peso (UYU) | Time unit: Per hour,
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1989,11.78,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1992,12.23,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1995,13.21,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1997,10.72,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1998,15.87,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,1999,6.11,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2000,-3.75,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2001,2.39,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2002,1.9,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2003,0.3,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2004,0.77,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2005,5.1,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Venezuela, Bolivarian Republic of",Gender wage gap by occupation (%),VEN - LFS - Encuesta de Hogares por Muestreo,Occupation (ISCO-08): Total,2006,6.43,Currency: VEN - Bolivar (VEB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Viet Nam,Gender wage gap by occupation (%),VNM - LFS - Labour force survey,Occupation (ISCO-08): Total,2015,7.69,Currency: VNM - Dông (VND) | Time unit: Per hour | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
Viet Nam,Gender wage gap by occupation (%),VNM - LFS - Labour force survey,Occupation (ISCO-08): Total,2016,10.71,Currency: VNM - Dông (VND) | Time unit: Per hour | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
